benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0007,What new hobbies did Sam consider trying?,"Painting, kayaking, hiking, cooking, running",hiking,False,False,generic,generic,False,supported_but_wrong,0.7142857142857143,0.17273640509076932,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0008,What hobby did Evan start practicing a few years ago that he enjoys?,Watercolor painting,started lifting weights one year ago,False,False,generic,generic,False,supported_but_wrong,1.0,0.14346854294217484,0.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0009,When did Evan go to Jasper with his family?,"weekend before May 24, 2023",last weekend,False,False,when,when,False,supported_but_wrong,1.0,0.19320171753050558,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0010,"Which type of vacation would Evan prefer with his family, walking tours in metropolitan cities or camping trip in the outdoors?",camping trip in the outdoors,camping trip in the outdoors,True,True,item_name:comparative,item_name,True,correct,1.0,0.15186784374183393,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0011,What health issue did Sam face that motivated him to change his lifestyle?,Weight problem,gastritis,False,False,generic,generic,False,supported_but_wrong,0.5333333333333333,0.17086185828728415,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0012,When did Sam first go to the doctor and find out he had a weight problem?,"A few days before May 24, 2023.",Monday,False,False,when,when,False,supported_but_wrong,1.0,0.182218485019519,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0013,When did Evan have his sudden heart palpitation incident that really shocked him up?,first week of June 2023,last week,False,False,when,when,False,supported_but_wrong,1.0,0.2103553974298249,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0014,What is Evan's favorite food?,Ginger snaps,unknown,False,False,generic,generic,False,confident_selection_error,0.75,0.16612764588549553,0.34218000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0015,What kind of unhealthy snacks does Sam enjoy eating?,"soda, candy",ginger snap,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.16380403454268663,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0016,What recurring issue frustrates Sam at the grocery store?,Malfunctioning self-checkout machines.,unknown,False,False,generic,generic,False,confident_selection_error,0.5,0.1877296472797557,0.22758599999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0017,When did Sam's friends mock him for being overweight?,Friday before 27 July 2023,last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.2022499380297647,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0018,What kind of healthy food suggestions has Evan given to Sam?,"flavored seltzer water, dark chocolate with high cocoa content, air-popped popcorn and fruit, veggies, healthy sandwich snacks, energy balls, grilled chicken salad with avocado","vegetables, a plate of vegetables and a glass of milk",False,False,item_name,item_name,False,supported_but_wrong,1.0,0.15923916841937993,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0019,"Considering their conversations and personal growth, what advice might Evan and Sam give to someone facing a major life transition or challenge?","Evan and Sam would likely advise embracing small, consistent changes​​, finding stress-relieving activities like hiking​​, painting, and road trips​​, and the importance of friendship and support in navigating challenges​​.",make healthier choices,False,False,generic,generic,False,supported_but_wrong,0.6666666666666666,0.18919877017342618,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0020,"In light of the health and dietary changes discussed, what would be an appropriate gift for both Evan and Sam to encourage their healthy lifestyles?",a cookbook with healthy recipes or a subscription to a healthy meal delivery service.,healthy meal prep containers,False,False,generic,generic,False,supported_but_wrong,0.875,0.1727034442665514,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0021,How does Evan describe the woman and his feelings for her that he met in Canada?,"He says she's cool, incredible, like something out of a movie, and that he feels alive around her. Every moment with her is fun and energetic, also Evan feels really lucky to have someone who gets him.",incredible and being with her makes him feel alive,False,False,generic,generic,False,supported_but_wrong,1.0,0.1924403735064251,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0022,When Evan did meet his future wife?,"week before August 7, 2023.",last week,False,False,when,when,False,supported_but_wrong,1.0,0.17557937324643838,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0023,When did Sam start working out at the gym?,"July 28, 2023",Monday,False,False,when,when,False,supported_but_wrong,1.0,0.19501600606636138,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0024,What significant event happened in Sam's life towards the end of summer 2023?,He fell in love with a Canadian woman,became a Weight Watchers coach,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.1866994275548839,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0025,Which year did Evan start taking care of his health seriously?,2021,one year ago,False,False,when,when,False,supported_but_wrong,1.0,0.16361140903141325,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0026,What motivates Evan to take care of his health?,"family, fitness tracker, thirst for adventure on interesting hikes",being with someone who makes him feel alive,False,False,generic,generic,False,supported_but_wrong,1.0,0.19384903644615054,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0027,What electronic device could Evan gift Sam to help him keep up with his fitness goals?,fitness tracker,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.18300296269974695,0.22177400000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0028,What kind of writing does Sam do to relax and cope with his health issues?,"journalling, creative writing",unknown,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.14558268131114996,0.12903200000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0029,"Who did Evan meet on his trip to Canada, and who did he come back from Canada with?",Evan met the woman he fell in love with and returned with her.,a Canadian woman,False,False,person_name,person_name,False,supported_but_wrong,1.0,0.21449899071739287,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0030,When Evan get back from a vacation with his SO?,"August 13, 2023",Canada,False,False,when,when,False,supported_but_wrong,1.0,0.20530724548724685,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0031,How might Evan and Sam's experiences with health and lifestyle changes influence their approach to stress and challenges?,"Their experiences likely lead them to view challenges as opportunities for growth and change. They both have embraced healthier lifestyles, indicating a proactive approach to managing stress and challenges.",unknown,False,False,generic,generic,False,retrieval_miss,,0.1734404740037085,0.319526
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0032,What recurring frustration does Evan experience?,Evan consistently misplaces his keys every week.,unknown,False,False,ratio,ratio,False,retrieval_miss,0.0,0.20896208124118215,0.7286429999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0033,What is the recurring dream that Sam keeps having?,he's flying over a cityscape.,unknown,False,False,generic,generic,False,confident_selection_error,0.5,0.2342552333036765,0.780822
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0034,What accidents has Evan's son faced lately?,"injured at a soccer game, fell off his bike",fell off his bike,False,False,generic,generic,False,supported_but_wrong,1.0,0.18129118514701004,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0035,When was Evan's son injured at soccer?,"Saturday before August 15, 2023.",last Saturday,False,False,when,when,False,supported_but_wrong,1.0,0.20244178689864895,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0036,What kind of foods or recipes has Sam recommended to Evan?,"grilled vegetables, grilled chicken and veggie stir-fry, poutine",unknown,False,False,item_name,item_name,False,supported_but_wrong,0.6666666666666666,0.1740515281281091,0.129293
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0037,What kind of healthy meals did Sam start eating after getting a health scare?,"salad, grilled salmon and vegetables, grilled chicken and veggie stir-fry, Beef Merlot, fruit bowl, smoothie bowl",unknown,False,False,item_name,item_name,False,supported_but_wrong,0.8333333333333334,0.14290176102442784,0.086399
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0038,What role does nature and the outdoors play in Evan and Sam's mental well-being?,Nature and outdoor activities seem to be significant stress relievers and sources of joy for both Evan and Sam. These activities likely contribute positively to their mental well-being.,relaxing and beneficial,False,False,title_or_name,title_or_name,False,retrieval_miss,,0.18028608072255975,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0039,How many months lapsed between Sam's first and second doctor's appointment?,three months,unknown,False,False,quantity:comparative,quantity,True,comparative_reasoning,1.0,0.21405355502521276,0.541176
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0040,When did Evan start taking painting classes?,"Few days before 19 August, 2023.",unknown,False,False,when,when,False,confident_selection_error,1.0,0.17140458383731277,0.282068
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0041,Which classes did Evan join in mid-August 2023?,painting classes,unknown,False,False,group_name,group_name,False,confident_selection_error,1.0,0.18407641036132674,0.23966900000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0042,How did Evan get into painting?,His friend got him into it by gifting him a painting and giving him some advice. The painting inspired Evan.,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.15041962152627025,0.146953
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0043,How often does Sam get health checkups?,every three months,unknown,False,False,generic,generic,False,supported_but_wrong,0.6666666666666666,0.16955751233843835,0.016948999999999992
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0044,What kind of subjects does Evan enjoy painting?,"nature landscapes, portraits, abstract minimalism",a sunset,False,False,item_name,item_name,False,confident_selection_error,1.0,0.22889375748078805,0.527638
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0045,Which places in Canada was Evan visiting in July 2023?,"Banff, Rocky Mountains","Canada, Rockies, Jasper",False,False,generic,generic,False,supported_but_wrong,0.5,0.16012654753739802,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0046,How do Evan and Sam use creative outlets to cope with life's challenges?,"Evan and Sam use creative activities, like painting and writing, as therapeutic tools to express themselves and cope with stress.",unknown,False,False,generic,generic,False,retrieval_miss,,0.15784242553333672,0.049786
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0047,When did Evan go skiing in Banff?,July 2023,unknown,False,False,when,when,False,retrieval_miss,0.0,0.203516515431304,0.559322
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0048,What new diet and lifestyle change did Sam adopt over time?,"Healthy eating, exercise routine, running, hiking",eating healthier,False,False,generic,generic,False,supported_but_wrong,0.75,0.17510650114498544,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0049,Who was injured in Evan's family?,Evan's son and Evan himself,son,False,False,person_name,person_name,False,supported_but_wrong,0.6666666666666666,0.170619328833307,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0050,What kind of hobbies does Evan pursue?,"painting, hiking, reading books, biking, skiing, snowboarding, ice skating, swimming, camping, kayaking",photography,False,False,item_name,item_name,False,supported_but_wrong,0.3333333333333333,0.1706668128928609,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0051,"What challenges does Sam face in his quest for a healthier lifestyle, and how does he address them?",Sam faces challenges like maintaining motivation and making dietary changes. He addresses them by enrolling in cooking classes and seeking support from friends like Evan.,mocking from friends and health issues,False,False,generic,generic,False,supported_but_wrong,0.5,0.17470670658966553,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0052,Which activity do Evan and Sam plan on doing together during September 2023?,painting,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18296065134953124,0.15474299999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0053,When did Evan and Sam decide to paint together?,"Saturday after 11 September, 2023.",unknown,False,False,when,when,False,supported_but_wrong,1.0,0.14927596287454303,0.06653399999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0054,What personal health incidents does Evan face in 2023?,"heart palpitations, twisted ankle, twisted ankle",hospital,False,False,generic,generic,False,supported_but_wrong,0.6666666666666666,0.18778344983588713,0.1981980000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0055,What recurring adventure does Evan have with strangers?,Helping lost tourists and experiencing unexpected adventures in the city.,helping lost tourists,False,False,generic,generic,False,supported_but_wrong,1.0,0.19259436853822032,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0056,What is Sam's persistent problem with his phone?,"His new phone malfunctioning, particularly with the navigation app.",unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.220452001273125,0.861314
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0057,Which US state was Sam travelling in during October 2023?,California,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18137160973319694,0.20987699999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0058,When did Evan start lifting weights?,October 2022,one year ago,False,False,when,when,False,supported_but_wrong,1.0,0.22519166634704127,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0059,When did Sam and his friend decide to try kayaking?,"October 14, 2023",unknown,False,False,when,when,False,confident_selection_error,1.0,0.20286467690259427,0.49411799999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0060,Which new activity does Sam take up in October 2023?,kayaking,diet and exercise routine,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.1873880055641659,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0061,What kind of stress was Sam dealing with in October 2023?,work-related stress,you're dealing with health issues lately,False,False,item_name,item_name,False,confident_selection_error,1.0,0.2647813526859534,0.4689270000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0062,What health scares did Sam and Evan experience?,"Sam faced a health scare with stomach pains that turned out to be gastritis, prompting him to rethink his health habits. Evan, on the other hand, experienced two separate incidents: a sudden heart palpitation incident and a different event involving a misunderstanding during a medical check-up. These experiences have significantly influenced their perspectives on health and well-being.","gastritis, heart palpitations",False,False,generic,generic,False,supported_but_wrong,1.0,0.17870838661499702,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0063,When was Sam in the ER?,"weekend before 17 October, 2023.",last weekend,False,False,when,when,False,supported_but_wrong,1.0,0.20576669363973574,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0064,Which ailment does Sam have to face due to his weight?,gastritis,gastritis,True,True,generic,generic,False,correct,0.75,0.17202561521749574,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0065,Does Evan live close to a beach or mountains?,beach,unknown,False,False,judgment:comparative,judgment,True,retrieval_miss,0.0,0.17232516377406323,0.08695699999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0066,When did Evan lose his job?,end of October 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.21114225876499526,0.800438
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0067,When did Evan and Sam planned a trip to the beach together?,"December, 2023",unknown,False,False,when,when,False,retrieval_miss,0.0,0.19716005261620373,0.5256609999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0068,"What was Sam doing on December 4, 2023?",Attending a Weight Watchers meeting,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.16696407988417436,0.07843100000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0069,Which two significant life events occur in Evan's life in December 2023 with his partner?,his partner gets pregnant and they get married,pregnant,True,False,event_name,event_name,False,correct,1.0,0.1941338159333882,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0070,How long did Evan and his partner date before getting married?,four months,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.23145793957369185,0.35882400000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0071,Which major holiday season conincides with Evan's wedding?,Christmas,unknown,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.18308890992799629,0.17582399999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0072,Which activity did Sam resume in December 2023 after a long time?,hiking,unknown,False,False,generic,generic,False,supported_but_wrong,0.5,0.14409629325020035,0.02803699999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0073,When is Evan planning a big family reunion?,Summer 2024,unknown,False,False,when,when,False,confident_selection_error,1.0,0.2185317553232085,0.816547
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0074,When did Evan's son fall off his bike?,"Thursday before December 17, 2023.",last Tuesday,False,False,when,when,False,supported_but_wrong,1.0,0.20697356869827102,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0075,When did Evan announce his marriage to his extended family?,"January 5, 2024",yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.1748975573362972,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0076,When did Evan finish the painting that's hanging in the exhibit?,"few days before 17 December, 2023.",last week,False,False,when,when,False,retrieval_miss,0.0,0.17774118569708158,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0077,How does Evan spend his time with his bride after the wedding?,"family get-together, honeymoon in Canada to see snowy landscapes, ski, taste local cuisine and do some snowshoeing",exploring outdoors,False,False,event_name,event_name,False,supported_but_wrong,0.5,0.19142442825409645,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0078,Who did Evan tell about his marriage?,"To Sam, to his friends from work, and to his and his wife's families.",extended fam,False,False,person_name,person_name,False,supported_but_wrong,1.0,0.19928766283876015,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0079,When will Evan and his partner have their honeymoon in Canada?,February 2024,unknown,False,False,when,when,False,supported_but_wrong,1.0,0.16485865773609332,0.0625
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0080,When did Evan have a drunken night with his friends?,"January 9, 2023",Yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.1936644871466276,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0081,What is a stress reliever for Evan?,"Drawing, traveling, places with a beautiful view, yoga, sunsets or something comfortable for Evan",painting,False,False,generic,generic,False,supported_but_wrong,0.5,0.18020086408975125,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0082,What is a stress reliever for Sam?,"Unhealthy snacks, sweets, yoga, places with beautiful views",painting,False,False,generic,generic,False,supported_but_wrong,0.75,0.17483280722245026,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0083,What type of car did Evan get after his old Prius broke down?,new Prius,Prius,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1870336795426632,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0084,How did Evan get into watercolor painting?,friend's advice,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.16936708181130217,0.171014
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0085,What did Evan start doing a few years back as a stress-buster?,watercolor painting,working out,False,False,generic,generic,False,supported_but_wrong,1.0,0.18673079666431208,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0086,What advice did Evan give Sam about finding a passion?,keep trying new things until something sparks excitement,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.19083409944555219,0.12731000000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0087,"Where did Evan take his family for a road trip on 24 May, 2023?",Jasper,Rockies,False,False,where,where,False,confident_selection_error,1.0,0.2548324011573624,0.470893
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0088,What did Evan find relaxing about his road trip to Jasper?,"fresh air, peacefulness, cozy cabin surrounded by mountains and forests","fresh air, peacefulness and a cozy cabin surrounded by mountains and forests",True,False,event_name,event_name,False,correct,1.0,0.2332724826338252,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0089,What habit is Sam trying to change in terms of diet?,consuming soda and candy,eating healthier,False,False,generic,generic,False,supported_but_wrong,1.0,0.16745944403002266,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0090,What new suggestion did Evan give to Sam regarding his soda and candy consumption?,try flavored seltzer water and dark chocolate with high cocoa content,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.19457295511648373,0.18755100000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0091,What did Sam agree to try instead of soda and candy?,flavored seltzer water and dark chocolate with high cocoa content,vegetables,False,False,generic,generic,False,supported_but_wrong,1.0,0.1833910444175646,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0092,What frustrating issue did Sam face at the supermarket?,broken self-checkout machines,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.210741391032615,0.37888200000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0093,What novel is Evan reading that he finds gripping?,The Great Gatsby,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21688406589018233,0.825674
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0094,What kind of water does Evan suggest Sam try as an alternative to soda?,Flavored seltzer water,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.22866889141367336,0.55259
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0095,What does the smartwatch help Evan with?,tracks progress and serves as a constant reminder to keep going,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2167921878513577,0.75713
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0096,What does the bonsai tree symbolize for Evan?,strength and resilience,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.1852038332193606,0.212121
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0097,Why did Evan decide to get the bonsai tree?,motivates him to keep going through tough times,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.173122085713774,0.353846
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0098,"According to Sam, what is more important than perfection?",progress,progress,True,True,generic,generic,False,correct,1.0,0.21125595653138385,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0099,What did Evan suggest Sam to check out for insights into his dream?,dream interpretation book,Jasper,False,False,generic,generic,False,retrieval_miss,0.0,0.2015582599063543,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0100,What did Evan mention he had been searching for fruitlessly for half an hour?,his keys,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17941630427686756,0.5
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0101,What class is Sam taking to learn how to make healthier meals?,cooking class,unknown,False,False,group_name,group_name,False,confident_selection_error,1.0,0.201634035236157,0.39604399999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0102,"What dish did Sam make on 18 August, 2023 that turned out flavorful?",grilled dish with salmon and vegetables,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.1893012301324367,0.14782099999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0103,"What kind of recipe did Evan request from Sam on 19 August, 2023?",recipes with more vegetables,unknown,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.16056304678938096,0.03214300000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0104,"What food did Sam share a photo of on 19 August, 2023?","bowl of spinach, avocado, and strawberries",unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20641837975387956,0.438995
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0105,What type of painting classes did Evan start taking in 2023?,watercolor painting classes,unknown,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1550290833719227,0.02879100000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0106,What did Evan start painting years ago due to being inspired by a friend's gift?,forest scene,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.16399954672570624,0.09592299999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0107,What nature concept do watercolor painting classes emphasize according to Evan?,observing nature and painting what is seen,unknown,False,False,group_name,group_name,False,confident_selection_error,1.0,0.17694587427848585,0.24748499999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0108,What type of landscapes does Evan love painting the most?,sunsets over the ocean,sunset over a body of water,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.160462276264126,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0109,What fun activity did Evan mention doing in July 2023?,skiing,"hiking, biking",False,False,generic,generic,False,retrieval_miss,0.0,0.16111563238770704,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0110,What injury did Evan suffer from in August 2023?,Twisted knee,messed up his knee,False,False,generic,generic,False,supported_but_wrong,1.0,0.1831267948447647,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0111,What sports activity has Evan been doing to stay active while dealing with the knee injury?,Swimming,PT,False,False,generic,generic,False,supported_but_wrong,1.0,0.18865892002738652,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0112,What suggestion did Sam give to Evan to help with his knee issue?,Consider low-impact exercises or physical therapy,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.19170219824574927,0.21177100000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,conv-49_qa0113,What did Evan suggest Sam try as a calming hobby?,Painting,painting,True,True,generic,generic,False,correct,1.0,0.16955159546637547,0.19999999999999996
