benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0147,What did Jolene design inspired by their love for space and engines?,Notebooks,notebooks with elements like galaxies and circuitry,True,False,generic,generic,False,correct,1.0,0.20496720390252704,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0148,What journal has Jolene been using to help track tasks and stay organized?,bullet journal,bullet journal,True,True,generic,generic,False,correct,1.0,0.2047215751157698,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0149,What game did Jolene recommend for being calming and cute?,Animal Crossing: New Horizons,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.20702233773167247,0.672641
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0150,What game did Jolene suggest as an awesome open-world game for the Nintendo Switch?,Zelda BOTW,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.19291355632578286,0.37538000000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0151,What did Deborah and her husband use to play to bond and make memories?,video games,yoga,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.17897892494975098,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0152,What is special about the bench at the park near Deborah's house?,It holds special memories of conversations with her mom,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.21810120218305062,0.5460860000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0153,What did Deborah and her mom chat about at their special bench in the park?,dreams and life,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.16990620018528016,0.30078099999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0154,What feeling does Deborah get when she thinks about the time spent with her mom at their special spot?,peace and gratitude,comfort,False,False,generic,generic,False,retrieval_miss,0.0,0.1545248443916175,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0155,What habits does Jolene practice to feel balanced?,"yoga, meditation, walks, and mindfulness","yoga, meditation, and using a bullet journal",False,False,generic,generic,False,supported_but_wrong,1.0,0.1995567960353213,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0156,Which yoga pose is Jolene a fan of for rest and calmness?,savasana (the corpse pose),Dancer Pose (Natarajasana),False,False,generic,generic,False,supported_but_wrong,1.0,0.1880445860924175,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0157,How long has Jolene been doing yoga?,3 years,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.24063775168326695,0.872414
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0158,What did Jolene participate in recently that provided her with a rewarding experience?,presenting at a virtual conference,a meditation course at a retreat near a lake,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.18384826956661024,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0159,How did Jolene feel after receiving positive feedback at the virtual conference?,thrilled and rewarded,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.23822960839027885,0.797067
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0160,What kind of event did Jolene present at recently?,virtual conference,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.1986510040252492,0.519261
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0161,"What did Jolene's mom stress the value of, which she wants to keep in mind for her engineering projects?",Helping others,perseverance,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.21224366774977613,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0162,What type of projects is Jolene interested in getting involved in the future?,Sustainable initiatives and developing innovative solutions for environmental issues,engineering,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.20302232585684893,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0163,"How did Deborah get Luna, one of her cats?",From the shelter,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.19334833920453187,0.24418600000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0164,How old is Max?,8 years old,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17401309838880258,0.22222200000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0165,"What type of classes did Jolene and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",Yoga classes,yoga classes,True,True,item_name,item_name,False,correct,1.0,0.19865259562163354,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0166,What type of place does Jolene visit to meditate?,A tranquil spot by a pond,retreat near a lake,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.19098541962348475,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0167,"What was the new plant Jolene got used as a reminder for on 30 August, 2023?",To nurture herself and embrace fresh starts,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18871365151247388,0.37541500000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0168,"Why did Jolene get the new plant on 30 August, 2023?",As a reminder to nurture herself and embrace fresh starts,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17514478518253715,0.10505900000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0169,What has Jolene been focusing on lately besides studying?,relationship with her partner,relationship with her partner,True,True,generic,generic,False,correct,1.0,0.1714949787842209,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0170,How did Deborah's mom support her yoga practice when she first started?,attended classes with her,yoga class,False,False,generic,generic,False,confident_selection_error,1.0,0.2419794421275059,0.36911000000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0171,What was the video game console that Jolene's parents got her at age 10?,nintendo game console,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.1946032555224473,0.408724
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0172,What was one of Jolene's favorite games to play with her mom on the nintendo wii game system?,Monster Hunter: World,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.19095114418684325,0.439462
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0173,What course did Jolene sign up for on 6 September 2023?,meditation,a meditation course,True,False,title_or_name,title_or_name,False,correct,1.0,0.21480348442081415,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0174,"Why did Jolene have to reschedule their meeting with Deborah on September 8, 2023?",Jolene already had plans,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.1756046115569103,0.20414900000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0175,Where did Jolene and her partner travel for a few weeks in September 2023?,Phuket,Phuket,True,True,where,where,False,correct,1.0,0.381854369956195,1.1904759999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0176,What was the main focus of the session that stood out to Jolene during the retreat?,releasing expectations and judgments and savoring the present,releasing expectations and judgments and just savoring the present,False,False,generic,generic,False,supported_but_wrong,1.0,0.19883156648930117,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0177,How did Jolene feel about her progress in practicing mindfulness and gratitude?,experiencing a new level of joy and happiness,"It helped her find inner peace, gave her perspective, and made her more alert and motivated.",False,False,generic,generic,False,supported_but_wrong,1.0,0.20066579746393776,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0178,What positive change did Jolene experience during the retreat?,finding inner peace,found inner peace,False,False,generic,generic,False,supported_but_wrong,1.0,0.1636087537278426,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0179,What did Jolene recently play that she described to Deb?,a card game about cats,Battlefield 1,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.1731531021066672,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0180,What did Deborah do with their mom's old friends?,reminisced and looked through photos,reconnected and reminisced,False,False,generic,generic,False,supported_but_wrong,1.0,0.19567610314694053,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0181,Where did Deborah get married?,on the beach,unknown,False,False,where,where,False,confident_selection_error,1.0,0.22126375311358668,0.392115
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0182,What does yoga on the beach provide for Deborah?,a peaceful atmosphere,peace and understanding,False,False,generic,generic,False,retrieval_miss,0.0,0.17186032033530527,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0183,How does Jolene describe their home room?,little haven for peace and rest,a room with a wooden floor and a window,False,False,generic,generic,False,supported_but_wrong,1.0,0.16279088259025978,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0184,"What new activity did Deborah and her neighbor organize for the community on 16 September, 2023?",Free gardening class,a free gardening class,True,False,generic,generic,False,correct,1.0,0.17632547594222647,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0185,What was Deborah's mom passionate about?,Cooking,flowers,False,False,generic,generic,False,supported_but_wrong,1.0,0.15374566791416283,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0186,What food did Deborah's mom make for her on birthdays?,Pineapple cakes,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20908649028295526,0.584989
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0187,What kind of cookies did Jolene used to bake with someone close to her?,Chocolate chip cookies,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.19916194495899664,0.455847
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0188,What outdoor activity did Jolene suggest doing together with Deborah?,Surfing,camping,False,False,generic,generic,False,supported_but_wrong,1.0,0.17989061564242273,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0189,"What activity did Deborah enjoy at the music festival with their pals on September 20, 2023?",Dancing and bopping around,dance and bop around,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.2104306404168876,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0190,What did Deborah find freeing at the music festival?,Dancing and bopping around,to dance and bop around,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.20181435677878998,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0191,What are the names of Deborah's snakes?,,unknown,False,False,pet_name,pet_name,False,supported_but_wrong,1.0,0.1724703432879199,0.11831400000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0192,What are Deborah's favorite books?,,unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.6055324872205857,0.42857100000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0193,Where did Deborah get her dogs?,,unknown,False,False,where,where,False,retrieval_miss,0.0,0.21955181402999524,0.087333
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0194,How old are Jolene's cats?,,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.19081155202379793,0.482143
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0195,When did Deborah's parents give her first console?,,unknown,False,False,when,when,False,confident_selection_error,1.0,0.1924482298945142,0.39505599999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0196,When did Jolene release her pet snake?,,unknown,False,False,when,when,False,retrieval_miss,0.0,0.18370117604433847,0.07627099999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0197,Where did Jolene meet her new friend Anna?,,park,False,False,where,where,False,supported_but_wrong,1.0,0.22288460475145558,0.19851400000000008
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0198,"What is Deborah's favorite book which she mentioned on 4 February, 2023?",,unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.5399148845555657,0.16000000000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0199,"What cool stuff did Deborah accomplish at the retreat on 9 February, 2023?",,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20317516514817507,0.657431
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0200,How does Deborah plan to involve local engineers in her idea of teaching STEM to underprivileged kids?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21276319743200495,0.762887
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0201,What gave Deborah anxiety in the garden she visited?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.1918346554590698,0.40822400000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0202,Why did Jolene spend time in the garden?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20093540648279218,0.39341499999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0203,How did Jolene and her rival initially meet?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20053933631359022,0.20894400000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0204,What activity does Jolene incorporate into her daily routine after going for a morning jog in the park?,,unknown,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.16211491375873954,0.07888300000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0205,What method does Jolene suggest Deborah to try for organizing tasks based on importance and urgency?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21140942105298557,0.667778
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0206,How does Jolene plan to pursue her dream of climbing mountains?,,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17732584355803377,0.43157900000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0207,Who are the authors mentioned by Jolene that she enjoys reading during her yoga practice?,,unknown,False,False,person_name,person_name,False,confident_selection_error,1.0,0.22135078761110916,0.629761
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0208,"Which show did Jolene go to with a friend on 9 April, 2023?",,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.21762076585676057,0.779786
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0209,What does Deborah find comforting about going to horror movie screenings?,,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.6530012950087049,0.632258
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0210,How does Deborah describe the time spent with her snakes and partner?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.1690618970315212,0.040655
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0211,For how long has Jolene had Lucifer as a pet?,,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.19335066151162267,0.442211
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0212,How does Deborah feel when spending time with Seraphim?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20092601853356898,0.36780999999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0213,What made being part of the running group easy for Jolene to stay motivated?,,unknown,False,False,group_name,group_name,False,confident_selection_error,1.0,0.21351088665533433,0.707059
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0214,Why did Jolene decide to get a tarantula as a pet?,,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18348083762136513,0.0038559999999999706
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0215,"How did Deborah come to have her pet, Susie?",,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21925903933427687,0.745342
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0216,What did Deborah design inspired by their love for space and engines?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2090935569390147,0.715625
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0217,What journal has Deborah been using to help track tasks and stay organized?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21151888019704282,0.38869600000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0218,What game did Jolene recommend to Deborah for being thrilling and intense?,,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.15192635066528914,0.026316000000000006
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0219,What game did Deborah suggest as an awesome open-world game for the Nintendo Switch?,,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.19357978899577183,0.390208
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0220,What is special about the bench at the park near Jolene's house?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20433097330166802,0.46411500000000006
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0221,What did Jolene and her mom chat about at their special bench in the park?,,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18036502613341063,0.060721000000000025
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0222,How did Deborah feel after receiving positive feedback at the virtual conference?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.23390082427997672,0.8152349999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0223,What kind of event did Deborah present at recently?,,free gardening class,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.18749763942904468,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0224,"What did Deborah's mom stress the value of, which she wants to keep in mind for her engineering projects?",,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.21546745139295298,0.740741
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0225,What type of projects is Deborah interested in getting involved in the future?,,cleanup in the community,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.20029085796943583,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0226,"How did Jolene get Luna, one of her cats?",,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1800958628901317,0.09550599999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0227,"What type of classes did Deborah and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.20550384560562607,0.67468
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0228,"Why did Deborah get the new plant on 30 August, 2023?",,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1620240755449253,0.011236000000000024
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0229,How did Jolene's mom support her yoga practice when she first started?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2017694435569697,0.6733979999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0230,What was the video game console that Deborah's parents got her at age 10?,,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.1998458320362519,0.432156
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0231,What was one of Deborah's favorite games to play with her mom on the PlayStation game system?,,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.18652665311840064,0.30446399999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0232,Where did Deborah and her partner travel for a few weeks in September 2023?,,unknown,False,False,where,where,False,supported_but_wrong,1.0,0.20303402113631436,0.12934999999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0233,What did Jolene do with their mom's old friends?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20409635838716922,0.523741
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0234,Where did Jolene get married?,,unknown,False,False,where,where,False,supported_but_wrong,1.0,0.18621478320392074,0.014019000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0235,"What new activity did Jolene and her neighbor organize for the community on 16 September, 2023?",,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.16238855284760959,0.270358
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0236,What food did Jolene's mom make for her on holidays?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.18929847561570193,0.11287499999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0237,What kind of cookies did Deborah used to bake with someone close to her?,,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.20180320860328402,0.65096
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-48_qa0238,"What activity did Jolene enjoy at the music festival with their pals on September 20, 2023?",,unknown,False,False,activity_list,activity_list,False,confident_selection_error,1.0,0.21185483995027934,0.574568
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0000,What kind of car does Evan drive?,Prius,Prius,True,True,item_name,item_name,False,correct,1.0,0.1759427517697617,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0001,What kinds of things did Evan have broken?,His old Prius and his new Prius.,"Prius, knee",False,False,generic,generic,False,supported_but_wrong,1.0,0.1961895487426347,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0002,Where has Evan been on roadtrips with his family?,"Rockies, Jasper",Jasper,True,False,where,where,False,correct,1.0,0.39598159813052486,1.360874
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0003,How many Prius has Evan owned?,two,two weeks,True,False,quantity,quantity,False,correct,1.0,0.26604424482940914,0.088889
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0004,Which hobby did Sam take up in May 2023?,painting,unknown,False,False,activity_list,activity_list,False,confident_selection_error,1.0,0.19044463554256502,0.242718
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0005,Which country was Evan visiting in May 2023?,Canada,Canada,True,True,where,where,False,correct,1.0,0.4281465216190533,1.318584
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0006,How many roadtrips did Evan take in May 2023?,two,unknown,False,False,quantity,quantity,False,supported_but_wrong,1.0,0.2000797160201272,0.17647100000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0007,What new hobbies did Sam consider trying?,"Painting, kayaking, hiking, cooking, running",kayaking,False,False,generic,generic,False,supported_but_wrong,0.7142857142857143,0.17273640509076932,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0008,What hobby did Evan start practicing a few years ago that he enjoys?,Watercolor painting,started lifting weights one year ago,False,False,generic,generic,False,supported_but_wrong,1.0,0.14346854294217484,0.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0009,When did Evan go to Jasper with his family?,"weekend before May 24, 2023",last weekend,False,False,when,when,False,supported_but_wrong,1.0,0.19320171753050558,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0010,"Which type of vacation would Evan prefer with his family, walking tours in metropolitan cities or camping trip in the outdoors?",camping trip in the outdoors,camping trip in the outdoors,True,True,item_name:comparative,item_name,True,correct,1.0,0.15186784374183393,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0011,What health issue did Sam face that motivated him to change his lifestyle?,Weight problem,mocking about his weight,False,False,generic,generic,False,supported_but_wrong,0.5333333333333333,0.17086185828728415,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0012,When did Sam first go to the doctor and find out he had a weight problem?,"A few days before May 24, 2023.",Monday,False,False,when,when,False,supported_but_wrong,1.0,0.182218485019519,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0013,When did Evan have his sudden heart palpitation incident that really shocked him up?,first week of June 2023,last week,False,False,when,when,False,supported_but_wrong,1.0,0.2103553974298249,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0014,What is Evan's favorite food?,Ginger snaps,sugary snacks even though I love ginger snaps,True,False,generic,generic,False,correct,0.75,0.26041560540095415,0.6293839999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0015,What kind of unhealthy snacks does Sam enjoy eating?,"soda, candy",soda and candy,True,False,item_name,item_name,False,correct,1.0,0.16380403454268663,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0016,What recurring issue frustrates Sam at the grocery store?,Malfunctioning self-checkout machines.,unknown,False,False,generic,generic,False,confident_selection_error,0.5,0.1877296472797557,0.22758599999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0017,When did Sam's friends mock him for being overweight?,Friday before 27 July 2023,last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.2022499380297647,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0018,What kind of healthy food suggestions has Evan given to Sam?,"flavored seltzer water, dark chocolate with high cocoa content, air-popped popcorn and fruit, veggies, healthy sandwich snacks, energy balls, grilled chicken salad with avocado",flavored seltzer water and dark chocolate with high cocoa content,True,False,item_name,item_name,False,correct,1.0,0.15923916841937993,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0019,"Considering their conversations and personal growth, what advice might Evan and Sam give to someone facing a major life transition or challenge?","Evan and Sam would likely advise embracing small, consistent changes​​, finding stress-relieving activities like hiking​​, painting, and road trips​​, and the importance of friendship and support in navigating challenges​​.",Find an activity or hobby that brings happiness and helps cope with challenges.,False,False,generic,generic,False,supported_but_wrong,0.6666666666666666,0.18919877017342618,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-49_qa0020,"In light of the health and dietary changes discussed, what would be an appropriate gift for both Evan and Sam to encourage their healthy lifestyles?",a cookbook with healthy recipes or a subscription to a healthy meal delivery service.,a set of healthy cookbooks or a gym membership card,False,False,generic,generic,False,supported_but_wrong,0.875,0.1727034442665514,0.19999999999999996
